year,l_under_0.1,l_0.2-0.4,l_0.5-0.7,l_0.8-1.0,l_1.1-1.5,l_1.6-2.0
2011-02-25,147902.99436283222,813765.8329078894,2070759.8123616925,4399265.012759018,3545469.47102722,143782.18847689385
2011-02-26,147833.82404304403,813832.281719827,2071104.1112592223,4399921.091841955,3546021.132654012,143757.94891777163
2011-02-27,147764.81517653426,813898.4765393935,2071447.5397846757,4400575.26789684,3546571.1552668083,143733.71171953995
2011-02-28,147695.967763303,813964.4173665891,2071790.0979380528,4401227.540923678,3547119.5388656086,143709.47688219883
2011-03-01,147627.28180335017,814030.1042014137,2072131.7857193537,4401877.910922463,3547666.283450413,143685.24440574815
2011-03-02,147558.75729667576,814095.537043867,2072472.603128578,4402526.377893199,3548211.3890212215,143661.014290188
2011-03-03,147490.39424327988,814160.7158939498,2072812.5501657263,4403172.941835886,3548754.855578034,143636.78653551836
2011-03-04,147422.19264316242,814225.6407516615,2073151.6268307983,4403817.60275052,3549296.6831208514,143612.56114173922
2011-03-05,147354.15249632343,814290.3116170022,2073489.833123794,4404460.360637106,3549836.8716496727,143588.33810885064
2011-03-06,147286.27380276282,814354.7284899717,2073827.1690447128,4405101.2154956395,3550375.421164497,143564.11743685248
2011-03-07,147218.55656248072,814418.8913705704,2074163.6345935557,4405740.167326124,3550912.331665326,143539.8991257449
2011-03-08,147151.00077547703,814482.800258798,2074499.2297703219,4406377.216128558,3551447.6031521587,143515.68317552778
2011-03-09,147083.60644175185,814546.4551546548,2074833.9545750122,4407012.361902942,3551981.235624996,143491.46958620122
2011-03-10,147016.3735613051,814609.8560581404,2075167.8090076263,4407645.604649276,3552513.2290838384,143467.25835776515
2011-03-11,146949.3021341368,814673.0029692552,2075500.7930681638,4408276.944367559,3553043.5835286835,143443.0494902196
2011-03-12,146882.392160247,814735.8958879989,2075832.9067566248,4408906.381057791,3553572.298959533,143418.84298356457
2011-03-13,146815.64363963556,814798.5348143715,2076164.1500730095,4409533.914719974,3554099.3753763866,143394.63883779998
2011-03-14,146749.05657230262,814860.9197483733,2076494.5230173182,4410159.545354106,3554624.8127792454,143370.437052926
2011-03-15,146682.63095824813,814923.0506900039,2076824.0255895504,4410783.272960187,3555148.6111681066,143346.23762894244
2011-03-16,146616.36679747212,814984.9276392638,2077152.6577897063,4411405.097538219,3555670.770542973,143322.0405658495
2011-03-17,146550.26408997455,815046.5505961525,2077480.4196177856,4412025.0190882,3556191.290903843,143297.84586364697
2011-03-18,146484.3228357554,815107.9195606703,2077807.3110737884,4412643.037610131,3556710.172250717,143273.65352233496
2011-03-19,146418.54303481473,815169.0345328172,2078133.332157716,4413259.153104013,3557227.4145835964,143249.46354191352
2011-03-20,146352.9246871525,815229.8955125929,2078458.4828695662,4413873.365569842,3557743.017902479,143225.2759223825
2011-03-21,146287.46779276876,815290.5024999976,2078782.7632093404,4414485.675007623,3558256.982207366,143201.09066374207
2011-03-22,146222.17235166344,815350.8554950317,2079106.1731770388,4415096.081417353,3558769.3074982567,143176.90776599213
2011-03-23,146157.03836383656,815410.9544976944,2079428.7127726597,4415704.584799032,3559279.9937751517,143152.7272291327
2011-03-24,146092.06582928816,815470.7995079862,2079750.3819962048,4416311.185152661,3559789.0410380503,143128.54905316376
2011-03-25,146027.2547480182,815530.3905259069,2080071.180847674,4416915.88247824,3560296.4492869535,143104.37323808536
2011-03-26,145962.6051200267,815589.7275514569,2080391.1093270665,4417518.6767757675,3560802.2185218614,143080.19978389743
2011-03-27,145898.11694531367,815648.8105846358,2080710.167434383,4418119.568045246,3561306.348742773,143056.02869060004
2011-03-28,145833.79022387904,815707.6396254436,2081028.3551696225,4418718.556286674,3561808.8399496884,143031.85995819315
2011-03-29,145769.62495572292,815766.2146738806,2081345.6725327861,4419315.641500051,3562309.692142608,143007.6935866768
2011-03-30,145705.6211408452,815824.5357299465,2081662.1195238733,4419910.823685379,3562808.905321532,142983.52957605093
2011-03-31,145641.778779246,815882.6027936415,2081977.696142884,4420504.102842656,3563306.47948646,142959.36792631558
2011-04-01,145578.0978709252,815940.4158649652,2082292.4023898183,4421095.478971882,3563802.4146373924,142935.20863747073
2011-04-02,145514.5784158829,815997.9749439183,2082606.2382646766,4421684.952073059,3564296.7107743286,142911.05170951638
2011-04-03,145451.220414119,816055.2800305001,2082919.2037674584,4422272.522146186,3564789.367897269,142886.89714245257
2011-04-04,145388.02386563353,816112.331124711,2083231.298898164,4422858.189191259,3565280.3860062123,142862.74493627922
2011-04-05,145324.98877042657,816169.1282265511,2083542.5236567934,4423441.953208286,3565769.7651011613,142838.59509099644
2011-04-06,145262.11512849806,816225.67133602,2083852.878043346,4424023.814197261,3566257.5051821135,142814.44760660414
2011-04-07,145199.402939848,816281.9604531181,2084162.3620578228,4424603.772158186,3566743.6062490717,142790.3024831024
2011-04-08,145136.8522044764,816337.9955778449,2084470.9757002227,4425181.82709106,3567228.068302031,142766.15972049106
2011-04-09,145074.46292238325,816393.776710201,2084778.718970547,4425757.978995885,3567710.891340997,142742.01931877033
2011-04-10,145012.2350935685,816449.3038501859,2085085.591868794,4426332.227872658,3568192.0753659657,142717.88127794006
2011-04-11,144950.16871803228,816504.5769978003,2085391.5943949656,4426904.573721383,3568671.6203769394,142693.74559800036
2011-04-12,144888.26379577446,816559.5961530432,2085696.7265490605,4427475.016542056,3569149.5263739163,142669.6122789511
2011-04-13,144826.52032679511,816614.3613159151,2086000.988331079,4428043.556334677,3569625.793356898,142645.48132079237
2011-04-14,144764.93831109424,816668.8724864164,2086304.3797410214,4428610.193099251,3570100.421325884,142621.3527235242
2011-04-15,144703.5177486718,816723.1296645463,2086606.900778887,4429174.9268357735,3570573.4102808735,142597.2264871465
2011-04-16,144642.2586395278,816777.1328503053,2086908.5514446767,4429737.757544245,3571044.7602218674,142573.10261165927
2011-04-17,144581.16098366224,816830.8820436934,2087209.3317383896,4430298.685224667,3571514.471148865,142548.9810970626
2011-04-18,144520.22478107517,816884.3772447107,2087509.2416600266,4430857.709877038,3571982.543061868,142524.86194335643
2011-04-19,144459.45003176652,816937.6184533567,2087808.281209587,4431414.831501359,3572448.975960873,142500.74515054075
2011-04-20,144398.83673573635,816990.6056696319,2088106.4503870711,4431970.050097629,3572913.7698458834,142476.63071861558
2011-04-21,144338.38489298464,817043.338893536,2088403.7491924793,4432523.36566585,3573376.924716898,142452.518647581
2011-04-22,144278.09450351133,817095.8181250691,2088700.1776258107,4433074.778206021,3573838.4405739163,142428.40893743685
2011-04-23,144217.9655673165,817148.0433642312,2088995.7356870659,4433624.2877181405,3574298.317416939,142404.3015881832
2011-04-24,144157.99808440017,817200.0146110224,2089290.4233762447,4434171.89420221,3574756.5552459657,142380.19659982013
2011-04-25,144098.19205476224,817251.7318654426,2089584.2406933475,4434717.597658229,3575213.1540609966,142356.09397234753
2011-04-26,144038.54747840282,817303.195127492,2089877.1876383738,4435261.398086199,3575668.113862032,142331.99370576543
2011-04-27,143979.06435532178,817354.40439717,2090169.2642113233,4435803.295486116,3576121.4346490707,142307.89580007383
2011-04-28,143919.74268551922,817405.3596744773,2090460.470412197,4436343.289857985,3576573.116422114,142283.80025527277
2011-04-29,143860.58246899513,817456.0609594134,2090750.8062409943,4436881.381201803,3577023.159181162,142259.70707136218
2011-04-30,143801.58370574945,817506.5082519786,2091040.271697715,4437417.569517571,3577471.5629262123,142235.61624834215
2011-05-01,143742.74639578228,817556.7015521729,2091328.8667823598,4437951.854805288,3577918.3276572684,142211.52778621262
2011-05-02,143684.07053909355,817606.6408599962,2091616.5914949279,4438484.237064956,3578363.4533743286,142187.4416849736
2011-05-03,143625.55613568323,817656.3261754485,2091903.4458354202,4439014.716296572,3578806.940077393,142163.35794462508
2011-05-04,143567.2031855514,817705.7574985296,2092189.4298038352,4439543.292500137,3579248.78776646,142139.27656516706
2011-05-05,143509.01168869802,817754.9348292401,2092474.5434001747,4440069.965675654,3579688.996441532,142115.19754659958
2011-05-06,143450.9816451231,817803.8581675794,2092758.7866244374,4440594.735823121,3580127.566102609,142091.1208889226
2011-05-07,143393.11305482662,817852.5275135476,2093042.159476624,4441117.602942536,3580564.4967496893,142067.04659213612
2011-05-08,143335.40591780862,817900.942867145,2093324.661956734,4441638.567033901,3580999.7883827733,142042.97465624014
2011-05-09,143277.86023406903,817949.1042283713,2093606.2940647684,4442157.628097216,3581433.4410018623,142018.9050812347
2011-05-10,143220.4760036079,817997.0115972266,2093887.055800726,4442674.786132481,3581865.454606955,141994.83786711976
2011-05-11,143163.25322642527,818044.664973711,2094166.9471646068,4443190.041139695,3582295.829198051,141970.7730138953
2011-05-12,143106.19190252104,818092.0643578244,2094445.968156412,4443703.393118859,3582724.5647751526,141946.71052156136
2011-05-13,143049.29203189528,818139.2097495666,2094724.1187761405,4444214.842069972,3583151.6613382576,141922.65039011792
2011-05-14,142992.55361454797,818186.1011489381,2095001.399023793,4444724.387993036,3583577.1188873667,141898.59261956505
2011-05-15,142935.9766504791,818232.7385559384,2095277.8088993686,4445232.030888049,3584000.9374224795,141874.53720990263
2011-05-16,142879.5611396887,818279.1219705677,2095553.348402868,4445737.770755012,3584423.1169435964,141850.48416113076
2011-05-17,142823.30708217676,818325.2513928263,2095828.0175342916,4446241.607593925,3584843.6574507193,141826.43347324937
2011-05-18,142767.2144779433,818371.1268227136,2096101.8162936384,4446743.5414047865,3585262.5589438444,141802.38514625852
2011-05-19,142711.28332698825,818416.7482602302,2096374.744680909,4447243.572187598,3585679.8214229746,141778.33918015816
2011-05-20,142655.51362931167,818462.1157053757,2096646.8026961032,4447741.699942361,3586095.4448881084,141754.29557494834
2011-05-21,142599.9053849135,818507.2291581499,2096917.9903392212,4448237.924669071,3586509.429339246,141730.254330629
2011-05-22,142544.45859379382,818552.0886185536,2097188.307610263,4448732.246367732,3586921.7747763884,141706.21544720017
2011-05-23,142489.17325595257,818596.694086586,2097457.754509228,4449224.665038343,3587332.481199534,141682.17892466183
2011-05-24,142434.04937138982,818641.0455622476,2097726.3310361174,4449715.180680903,3587741.548608685,141658.14476301408
2011-05-25,142379.08694010548,818685.143045538,2097994.037190929,4450203.793295412,3588148.977003839,141634.11296225674
2011-05-26,142324.28596209962,818728.9865364576,2098260.8729736656,4450690.5028818725,3588554.766384998,141610.08352238996
2011-05-27,142269.64643737223,818772.576035006,2098526.8383843256,4451175.309440282,3588958.9167521605,141586.05644341372
2011-05-28,142215.16836592325,818815.9115411834,2098791.933422909,4451658.21297064,3589361.428105327,141562.03172532792
2011-05-29,142160.85174775272,818858.9930549902,2099056.1580894166,4452139.21347295,3589762.3004444987,141538.00936813268
2011-05-30,142106.69658286066,818901.8205764255,2099319.512383847,4452618.310947207,3590161.5337696727,141513.9893718279
2011-05-31,142052.70287124708,818944.3941054902,2099581.996306202,4453095.505393417,3590559.1280808523,141489.9717364137
2011-06-01,141998.8706129119,818986.7136421837,2099843.6098564803,4453570.796811573,3590955.083378035,141465.95646188996
2011-06-02,141945.1998078552,819028.7791865063,2100104.3530346826,4454044.185201681,3591349.399661223,141441.94354825676
2011-06-03,141891.69045607696,819070.590738458,2100364.2258408074,4454515.670563739,3591742.076930414,141417.93299551404
2011-06-04,141838.34255757718,819112.1482980385,2100623.2282748567,4454985.252897746,3592133.11518561,141393.92480366185
2011-06-05,141785.15611235585,819153.4518652483,2100881.36033683,4455452.932203702,3592522.5144268097,141369.9189727002
2011-06-06,141732.13112041296,819194.5014400869,2101138.6220267266,4455918.708481608,3592910.274654014,141345.915502629
2011-06-07,141679.26758174849,819235.2970225544,2101395.013344547,4456382.581731464,3593296.3958672215,141321.91439344833
2011-06-08,141626.56549636248,819275.838612651,2101650.5342902904,4456844.551953269,3593680.8780664336,141297.91564515818
2011-06-09,141574.024864255,819316.1262103769,2101905.1848639585,4457304.619147025,3594063.7212516502,141273.91925775853
2011-06-10,141521.6456854259,819356.1598157316,2102158.9650655496,4457762.7833127305,3594444.9254228706,141249.92523124942
2011-06-11,141469.4279598753,819395.939428715,2102411.874895064,4458219.044450385,3594824.490580095,141225.93356563078
2011-06-12,141417.37168760315,819435.4650493278,2102663.914352503,4458673.40255999,3595202.416723324,141201.94426090267
2011-06-13,141365.4768686094,819474.7366775695,2102915.083437865,4459125.857641543,3595578.703852556,141177.9573170651
2011-06-14,141313.74350289413,819513.7543134402,2103165.382151151,4459576.409695047,3595953.3519677925,141153.97273411797
2011-06-15,141262.17159045735,819552.5179569401,2103414.810492361,4460025.058720501,3596326.361069034,141129.99051206143
2011-06-16,141210.761131299,819591.0276080687,2103663.368461494,4460471.804717905,3596697.731156279,141106.01065089533
2011-06-17,141159.51212541907,819629.2832668265,2103911.056058551,4460916.647687258,3597067.462229529,141082.0331506198
2011-06-18,141108.4245728176,819667.2849332131,2104157.8732835315,4461359.587628559,3597435.5542887812,141058.0580112347
2011-06-19,141057.4984734946,819705.032607229,2104403.820136436,4461800.624541813,3597802.007334039,141034.08523274018
2011-06-20,141006.73382745008,819742.5262888737,2104648.896617264,4462239.758427014,3598166.8213653006,141010.11481513616
2011-06-21,140956.13063468397,819779.7659781475,2104893.1027260153,4462676.989284164,3598529.9963825652,140986.14675842263
2011-06-22,140905.68889519633,819816.7516750504,2105136.438462691,4463112.317113266,3598891.5323858354,140962.18106259964
2011-06-23,140855.40860898714,819853.4833795822,2105378.9038272896,4463545.741914318,3599251.4293751097,140938.21772766713
2011-06-24,140805.28977605642,819889.961091743,2105620.498819812,4463977.263687319,3599609.687350388,140914.25675362514
2011-06-25,140755.33239640412,819926.1848115328,2105861.2234402583,4464406.882432268,3599966.3063116698,140890.29814047366
2011-06-26,140705.53647003032,819962.1545389516,2106101.0776886283,4464834.598149169,3600321.286258956,140866.3418882127
2011-06-27,140655.90199693493,819997.8702739994,2106340.061564922,4465260.410838018,3600674.627192246,140842.38799684224
2011-06-28,140606.42897711802,820033.3320166763,2106578.1750691393,4465684.3204988185,3601026.3291115407,140818.4364663623
2011-06-29,140557.11741057952,820068.5397669822,2106815.4182012803,4466106.3271315675,3601376.3920168392,140794.48729677283
2011-06-30,140507.9672973195,820103.493524917,2107051.7909613447,4466526.430736266,3601724.815908142,140770.5404880739
2011-07-01,140458.97863733795,820138.1932904811,2107287.293349333,4466944.631312915,3602071.600785449,140746.59604026552
2011-07-02,140410.15143063484,820172.6390636739,2107521.9253652454,4467360.928861513,3602416.74664876,140722.65395334762
2011-07-03,140361.48567721018,820206.8308444958,2107755.687009081,4467775.323382061,3602760.2534980746,140698.7142273202
2011-07-04,140312.98137706396,820240.7686329467,2107988.57828084,4468187.814874559,3603102.1213333937,140674.7768621833
2011-07-05,140264.63853019624,820274.4524290267,2108220.5991805233,4468598.403339006,3603442.350154718,140650.84185793696
2011-07-06,140216.4571366069,820307.8822327357,2108451.7497081296,4469007.088775403,3603780.939962045,140626.90921458107
2011-07-07,140168.43719629606,820341.0580440735,2108682.0298636598,4469413.871183749,3604117.8907553763,140602.9789321157
2011-07-08,140120.57870926367,820373.9798630406,2108911.439647114,4469818.750564046,3604453.202534712,140579.0510105409
2011-07-09,140072.88167550977,820406.6476896367,2109139.9790584915,4470221.726916292,3604786.8753000526,140555.12544985657
2011-07-10,140025.34609503427,820439.0615238615,2109367.6480977926,4470622.800240488,3605118.909051396,140531.20225006272
2011-07-11,139977.97196783725,820471.2213657156,2109594.4467650177,4471021.970536633,3605449.3037887434,140507.28141115938
2011-07-12,139930.75929391867,820503.1272151985,2109820.375060166,4471419.237804729,3605778.059512096,140483.3629331466
2011-07-13,139883.70807327854,820534.7790723105,2110045.4329832387,4471814.602044773,3606105.176221452,140459.44681602428
2011-07-14,139836.81830591685,820566.1769370515,2110269.6205342347,4472208.063256768,3606430.6539168125,140435.53305979248
2011-07-15,139790.08999183364,820597.3208094217,2110492.937713154,4472599.621440712,3606754.4925981774,140411.62166445123
2011-07-16,139743.52313102887,820628.2106894207,2110715.384519998,4472989.276596607,3607076.692265546,140387.7126300005
2011-07-17,139697.11772350254,820658.8465770488,2110936.960954764,4473377.028724449,3607397.2529189177,140363.8059564402
2011-07-18,139650.8737692547,820689.2284723058,2111157.667017455,4473762.877824243,3607716.174558295,140339.90164377046
2011-07-19,139604.79126828528,820719.356375192,2111377.5027080695,4474146.823895986,3608033.4571836763,140315.99969199122
2011-07-20,139558.8702205943,820749.2302857072,2111596.4680266078,4474528.866939679,3608349.1007950613,140292.1001011025
2011-07-21,139513.11062618182,820778.8502038511,2111814.562973069,4474909.006955321,3608663.105392451,140268.2028711043
2011-07-22,139467.51248504777,820808.2161296243,2112031.7875474542,4475287.243942914,3608975.4709758437,140244.3080019966
2011-07-23,139422.07579719217,820837.3280630264,2112248.1417497634,4475663.577902455,3609286.1975452416,140220.4154937794
2011-07-24,139376.800562615,820866.1860040576,2112463.625579996,4476038.008833947,3609595.2851006435,140196.52534645272
2011-07-25,139331.68678131633,820894.7899527176,2112678.239038152,4476410.536737387,3609902.733642048,140172.63756001653
2011-07-26,139286.73445329609,820923.1399090068,2112891.982124232,4476781.161612779,3610208.5431694584,140148.75213447085
2011-07-27,139241.9435785543,820951.2358729251,2113104.854838236,4477149.883460119,3610512.713682872,140124.86906981573
2011-07-28,139197.314157091,820979.0778444724,2113316.8571801633,4477516.702279409,3610815.2451822907,140100.98836605108
2011-07-29,139152.84618890609,821006.6658236485,2113527.9891500142,4477881.618070649,3611116.1376677128,140077.11002317694
2011-07-30,139108.53967399965,821033.9998104536,2113738.2507477887,4478244.630833839,3611415.3911391385,140053.23404119333
2011-07-31,139064.3946123717,821061.079804888,2113947.641973487,4478605.740568978,3611713.005596569,140029.3604201002
2011-08-01,139020.41100402214,821087.905806951,2114156.162827109,4478964.947276067,3612008.9810400032,140005.4891598976
2011-08-02,138976.5888489511,821114.4778166433,2114363.8133086544,4479322.250955106,3612303.3174694423,139981.62026058554
2011-08-03,138932.9281471585,821140.7958339646,2114570.5934181237,4479677.651606094,3612596.014884885,139957.7537221639
2011-08-04,138889.42889864434,821166.859858915,2114776.503155517,4480031.149229033,3612887.0732863317,139933.8895446329
2011-08-05,138846.0911034086,821192.669891494,2114981.542520833,4480382.743823919,3613176.492673782,139910.02772799227
2011-08-06,138802.91476145136,821218.2259317024,2115185.711514074,4480732.435390757,3613464.2730472377,139886.16827224224
2011-08-07,138759.89987277254,821243.5279795397,2115389.0101352376,4481080.223929544,3613750.414406697,139862.3111773827
2011-08-08,138717.04643737222,821268.576035006,2115591.4383843257,4481426.109440282,3614034.9167521605,139838.45644341368
2011-08-09,138674.3544552503,821293.3700981013,2115792.996261337,4481770.091922968,3614317.7800836274,139814.60407033516
2011-08-10,138631.82392640685,821317.9101688255,2115993.683766272,4482112.171377604,3614599.004401099,139790.75405814714
2011-08-11,138589.4548508419,821342.1962471791,2116193.500899131,4482452.347804191,3614878.5897045755,139766.90640684968
2011-08-12,138547.2472285553,821366.2283331612,2116392.4476599125,4482790.621202725,3615156.5359940543,139743.06111644264
2011-08-13,138505.20105954725,821390.0064267727,2116590.524048619,4483126.991573211,3615432.8432695386,139719.21818692618
2011-08-14,138463.31634381763,821413.530528013,2116787.7300652484,4483461.458915646,3615707.511531027,139695.3776183002
2011-08-15,138421.59308136642,821436.8006368823,2116984.065709802,4483794.023230031,3615980.540778519,139671.53941056476
2011-08-16,138380.03127219368,821459.8167533808,2117179.5309822788,4484124.684516365,3616251.931012015,139647.7035637198
2011-08-17,138338.63091629944,821482.5788775083,2117374.1258826796,4484453.44277465,3616521.682231516,139623.87007776537
2011-08-18,138297.39201368362,821505.0870092646,2117567.850411004,4484780.298004883,3616789.7944370206,139600.03895270143
2011-08-19,138256.31456434625,821527.34114865,2117760.7045672517,4485105.250207067,3617056.267628529,139576.21018852803
2011-08-20,138215.39856828735,821549.3412956644,2117952.688351423,4485428.299381199,3617321.101806041,139552.3837852451
2011-08-21,138174.64402550686,821571.087450308,2118143.8017635187,4485749.445527283,3617584.2969695586,139528.55974285273
2011-08-22,138134.05093600485,821592.5796125802,2118334.0448035374,4486068.688645314,3617845.853119079,139504.73806135083
2011-08-23,138093.6192997813,821613.8177824819,2118523.4174714806,4486386.028735298,3618105.7702546045,139480.91874073946
2011-08-24,138053.3491168362,821634.8019600123,2118711.9197673467,4486701.465797229,3618364.0483761337,139457.10178101857
2011-08-25,138013.24038716956,821655.5321451719,2118899.551691137,4487014.999831111,3618620.6874836674,139433.28718218824
2011-08-26,137973.29311078135,821676.0083379603,2119086.3132428504,4487326.630836942,3618875.6875772043,139409.47494424836
2011-08-27,137933.50728767161,821696.2305383778,2119272.2044224874,4487636.358814723,3619129.048656746,139385.66506719904
2011-08-28,137893.88291784032,821716.1987464244,2119457.225230049,4487944.183764454,3619380.770722292,139361.85755104022
2011-08-29,137854.42000128748,821735.9129620999,2119641.3756655334,4488250.105686134,3619630.853773841,139338.0523957719
2011-08-30,137815.1185380131,821755.3731854045,2119824.655728942,4488554.124579764,3619879.2978113955,139314.24960139408
2011-08-31,137775.97852801715,821774.5794163379,2120007.065420273,4488856.240445343,3620126.102834953,139290.44916790677
2011-09-01,137736.9999712997,821793.5316549005,2120188.604739529,4489156.453282873,3620371.268844516,139266.65109531
2011-09-02,137698.18286786065,821812.229901092,2120369.273686709,4489454.763092352,3620614.7958400818,139242.85538360375
2011-09-03,137659.5272177001,821830.6741549127,2120549.0722618117,4489751.169873781,3620856.6838216526,139219.06203278797
2011-09-04,137621.03302081797,821848.8644163621,2120728.000464838,4490045.67362716,3621096.9327892265,139195.2710428627
2011-09-05,137582.7002772143,821866.8006854409,2120906.0582957887,4490338.274352487,3621335.542742805,139171.48241382797
2011-09-06,137544.52898688908,821884.4829621485,2121083.2457546624,4490628.972049765,3621572.513682388,139147.69614568373
2011-09-07,137506.51914984232,821901.911246485,2121259.56284146,4490917.766718993,3621807.845607975,139123.91223843
2011-09-08,137468.67076607404,821919.0855384507,2121435.009556182,4491204.658360171,3622041.5385195664,139100.1306920668
2011-09-09,137430.98383558416,821936.0058380453,2121609.585898827,4491489.646973297,3622273.5924171605,139076.35150659407
2011-09-10,137393.45835837277,821952.672145269,2121783.291869396,4491772.732558374,3622504.0073007606,139052.5746820119
2011-09-11,137356.0943344398,821969.0844601216,2121956.1274678875,4492053.9151154,3622732.7831703634,139028.80021832022
2011-09-12,137318.89176378533,821985.2427826034,2122128.092694304,4492333.194644377,3622959.9200259717,139005.02811551903
2011-09-13,137281.8506464093,822001.1471127141,2122299.187548644,4492610.571145303,3623185.417867583,138981.25837360838
2011-09-14,137244.9709823117,822016.7974504537,2122469.412030907,4492886.044618177,3623409.276695199,138957.49099258822
2011-09-15,137208.25277149252,822032.1937958223,2122638.766141094,4493159.615063002,3623631.4965088177,138933.72597245855
2011-09-16,137171.69601395185,822047.3361488201,2122807.2498792047,4493431.282479777,3623852.077308442,138909.96331321943
2011-09-17,137135.30070968962,822062.2245094469,2122974.863245239,4493701.046868502,3624071.0190940704,138886.2030148708
2011-09-18,137099.0668587059,822076.8588777026,2123141.606239197,4493968.908229177,3624288.321865703,138862.4450774127
2011-09-19,137062.99446100052,822091.2392535873,2123307.4788610786,4494234.866561799,3624503.9856233383,138838.6895008451
2011-09-20,137027.08351657368,822105.3656371011,2123472.4811108843,4494498.921866374,3624718.010366979,138814.93628516802
2011-09-21,136991.33402542525,822119.238028244,2123636.6129886135,4494761.0741428975,3624930.3960966244,138791.18543038142
2011-09-22,136955.74598755524,822132.8564270155,2123799.8744942653,4495021.32339137,3625141.142812272,138767.43693648532
2011-09-23,136920.31940296374,822146.2208334163,2123962.265627842,4495279.669611791,3625350.2505139248,138743.69080347978
2011-09-24,136885.0542716507,822159.3312474462,2124123.786389342,4495536.112804165,3625557.7192015825,138719.94703136475
2011-09-25,136849.95059361611,822172.1876691051,2124284.436778766,4495790.652968487,3625763.5488752434,138696.2056201402
2011-09-26,136815.00836885994,822184.7900983929,2124444.216796113,4496043.290104759,3625967.7395349084,138672.46656980616
2011-09-27,136780.22759738227,822197.1385353098,2124603.1264413847,4496294.024212981,3626170.2911805776,138648.72988036263
2011-09-28,136745.60827918298,822209.2329798557,2124761.165714579,4496542.855293151,3626371.203812251,138624.99555180964
2011-09-29,136711.1504142622,822221.0734320306,2124918.3346156976,4496789.783345272,3626570.4774299283,138601.26358414712
2011-09-30,136676.85400261983,822232.6598918342,2125074.633144739,4497034.808369342,3626768.1120336093,138577.53397737513
2011-10-01,136642.71904425597,822243.9923592671,2125230.061301705,4497277.930365362,3626964.107623296,138553.80673149365
2011-10-02,136608.74553917052,822255.070834329,2125384.6190865943,4497519.149333333,3627158.464198985,138530.08184650267
2011-10-03,136574.93348736354,822265.8953170199,2125538.3064994076,4497758.465273253,3627351.1817606795,138506.35932240222
2011-10-04,136541.282888835,822276.4658073399,2125691.123540144,4497995.878185121,3627542.2603083774,138482.63915919224
2011-10-05,136507.79374358495,822286.7823052888,2125843.0702088047,4498231.3880689405,3627731.69984208,138458.92135687283
2011-10-06,136474.4660516133,822296.8448108666,2125994.1465053884,4498464.994924709,3627919.5003617858,138435.2059154439
2011-10-07,136441.29981292016,822306.6533240738,2126144.3524298966,4498696.6987524275,3628105.6618674966,138411.49283490548
2011-10-08,136408.2950275054,822316.2078449096,2126293.687982328,4498926.499552095,3628290.1843592105,138387.78211525755
2011-10-09,136375.45169536918,822325.5083733746,2126442.153162683,4499154.397323713,3628473.06783693,138364.07375650018
2011-10-10,136342.76981651134,822334.5549094685,2126589.747970961,4499380.39206728,3628654.3123006527,138340.36775863328
2011-10-11,136310.249390932,822343.3474531915,2126736.472407164,4499604.483782797,3628833.917750379,138316.6641216569
2011-10-12,136277.89041863108,822351.8860045436,2126882.3264712896,4499826.672470263,3629011.8841861105,138292.96284557102
2011-10-13,136245.69289960864,822360.1705635246,2127027.3101633396,4500046.958129681,3629188.2116078455,138269.2639303757
2011-10-14,136213.65683386463,822368.2011301348,2127171.423483313,4500265.340761047,3629362.900015585,138245.56737607083
2011-10-15,136181.78222139904,822375.9777043735,2127314.66643121,4500481.820364363,3629535.949409328,138221.87318265648
2011-10-16,136150.069062212,822383.5002862418,2127457.039007031,4500696.396939629,3629707.3597890763,138198.18135013268
2011-10-17,136118.51735630335,822390.7688757387,2127598.5412107753,4500909.070486844,3629877.1311548273,138174.49187849934
2011-10-18,136087.12710367315,822397.7834728648,2127739.173042443,4501119.841006009,3630045.263506583,138150.80476775652
2011-10-19,136055.89830432142,822404.5440776199,2127878.934502035,4501328.708497123,3630211.7568443427,138127.12001790424
2011-10-20,136024.83095824815,822411.0506900039,2128017.82558955,4501535.672960187,3630376.611168107,138103.43762894245
2011-10-21,135993.9250654533,822417.3033100171,2128155.8463049894,4501740.734395201,3630539.826477875,138079.75760087118
2011-10-22,135963.18062593692,822423.301937659,2128292.9966483517,4501943.892802165,3630701.4027736466,138056.0799336904
2011-10-23,135932.597639699,822429.0465729302,2128429.2766196383,4502145.148181078,3630861.3400554233,138032.40462740016
2011-10-24,135902.17610673956,822434.5372158304,2128564.686218849,4502344.500531943,3631019.638323204,138008.73168200042
2011-10-25,135871.91602705853,822439.7738663595,2128699.225445982,4502541.949854755,3631176.297576988,137985.06109749118
2011-10-26,135841.81740065594,822444.7565245177,2128832.8943010396,4502737.496149518,3631331.317816777,137961.39287387245
2011-10-27,135811.88022753183,822449.4851903047,2128965.6927840207,4502931.139416229,3631484.69904257,137937.72701114422
2011-10-28,135782.10450768616,822453.959863721,2129097.6208949257,4503122.879654891,3631636.4412543667,137914.06350930652
2011-10-29,135752.49024111897,822458.1805447661,2129228.678633754,4503312.716865502,3631786.544452168,137890.40236835933
2011-10-30,135723.03742783022,822462.1472334403,2129358.866000506,4503500.651048064,3631935.0086359736,137866.74358830263
2011-10-31,135693.7460678199,822465.8599297437,2129488.182995182,4503686.682202576,3632081.8338057827,137843.08716913647
