year,r_under_0.1,r_0.2-0.4,r_0.5-0.7,r_0.8-1.0,r_1.1-1.5,r_1.6-2.0
2011-02-13,151722.20368989516,815058.4457341745,2054842.6131482534,4397656.4926537685,3517279.941003502,128860.67794839342
2011-02-14,151658.21138479616,815124.6962310583,2055177.943224128,4398377.6348329205,3517809.218001482,128826.34685023213
2011-02-15,151594.3270365585,815190.7261419293,2055512.5191563598,4399096.872805995,3518336.9748830884,128792.04649713497
2011-02-16,151530.55064518223,815256.5354667874,2055846.3409449498,4399814.206572989,3518863.2116483203,128757.77688910197
2011-02-17,151466.88221066727,815322.1242056327,2056179.408589897,4400529.636133906,3519387.928297178,128723.53802613307
2011-02-18,151403.32173301373,815387.4923584651,2056511.7220912022,4401243.161488745,3519911.12482966,128689.32990822833
2011-02-19,151339.8692122215,815452.6399252847,2056843.2814488646,4401954.782637505,3520432.801245768,128655.15253538772
2011-02-20,151276.52464829065,815517.5669060913,2057174.086662885,4402664.499580186,3520952.957545501,128621.00590761124
2011-02-21,151213.28804122118,815582.2733008852,2057504.1377332634,4403372.312316789,3521471.5937288604,128586.8900248989
2011-02-22,151150.15939101303,815646.7591096661,2057833.4346599989,4404078.220847314,3521988.7097958443,128552.80488725069
2011-02-23,151087.13869766626,815711.0243324342,2058161.9774430923,4404782.22517176,3522504.3057464543,128518.75049466662
2011-02-24,151024.22596118087,815775.0689691894,2058489.7660825432,4405484.325290128,3523018.3815806895,128484.72684714668
2011-02-25,150961.42118155683,815838.8930199319,2058816.8005783518,4406184.521202417,3523530.9372985503,128450.73394469087
2011-02-26,150898.72435879416,815902.4964846614,2059143.0809305182,4406882.812908628,3524041.9729000367,128416.77178729919
2011-02-27,150836.13549289282,815965.8793633779,2059468.6071390423,4407579.2004087595,3524551.4883851483,128382.84037497167
2011-02-28,150773.65458385285,816029.0416560817,2059793.379203924,4408273.683702814,3525059.4837538856,128348.93970770827
2011-03-01,150711.28163167424,816091.9833627726,2060117.3971251629,4408966.262790789,3525565.9590062476,128315.069785509
2011-03-02,150649.016636357,816154.7044834506,2060440.6609027598,4409656.937672686,3526070.914142235,128281.23060837385
2011-03-03,150586.85959790114,816217.2050181159,2060763.1705367146,4410345.708348505,3526574.349161849,128247.42217630286
2011-03-04,150524.81051630664,816279.4849667682,2061084.926027027,4411032.574818245,3527076.264065088,128213.644489296
2011-03-05,150462.86939157348,816341.5443294079,2061405.927373697,4411717.537081907,3527576.6588519523,128179.89754735329
2011-03-06,150401.03622370167,816403.3831060342,2061726.1745767242,4412400.595139489,3528075.5335224415,128146.18135047467
2011-03-07,150339.3110126912,816465.0012966479,2062045.6676361097,4413081.748990994,3528572.888076557,128112.49589866023
2011-03-08,150277.69375854215,816526.3989012488,2062364.4065518521,4413760.99863642,3529068.722514297,128078.84119190989
2011-03-09,150216.18446125445,816587.5759198368,2062682.391323953,4414438.344075767,3529563.036835663,128045.21723022372
2011-03-10,150154.7831208281,816648.532352412,2062999.6219524113,4415113.785309036,3530055.8310406553,128011.62401360166
2011-03-11,150093.4897372631,816709.2681989743,2063316.098437227,4415787.322336228,3530547.105129272,127978.06154204375
2011-03-12,150032.30431055947,816769.7834595237,2063631.8207784009,4416458.9551573405,3531036.859101514,127944.52981554996
2011-03-13,149971.2268407172,816830.0781340601,2063946.7889759317,4417128.683772373,3531525.092957382,127911.02883412028
2011-03-14,149910.25732773627,816890.152222584,2064261.003029821,4417796.50818133,3532011.806696875,127877.5585977548
2011-03-15,149849.3957716167,816950.0057250947,2064574.4629400673,4418462.428384205,3532497.0003199936,127844.1191064534
2011-03-16,149788.64217235852,817009.6386415928,2064887.1687066716,4419126.444381004,3532980.6738267383,127810.71036021617
2011-03-17,149727.9965299617,817069.0509720778,2065199.1203296334,4419788.556171725,3533462.8272171076,127777.33235904305
2011-03-18,149667.4588444262,817128.2427165499,2065510.3178089529,4420448.7637563655,3533943.460491102,127743.98510293405
2011-03-19,149607.02911575214,817187.2138750094,2065820.7611446301,4421107.06713493,3534422.573648724,127710.66859188923
2011-03-20,149546.7073439394,817245.9644474558,2066130.4503366647,4421763.466307415,3534900.166689969,127677.38282590851
2011-03-21,149486.493528988,817304.4944338895,2066439.385385057,4422417.96127382,3535376.2396148406,127644.12780499195
2011-03-22,149426.387670898,817362.8038343105,2066747.5662898077,4423070.552034149,3535850.7924233377,127610.90352913951
2011-03-23,149366.38976966933,817420.8926487184,2067054.9930509154,4423721.238588397,3536323.82511546,127577.7099983512
2011-03-24,149306.499825302,817478.7608771133,2067361.6656683807,4424370.020936567,3536795.3376912074,127544.54721262703
2011-03-25,149246.71783779605,817536.4085194955,2067667.5841422034,4425016.899078662,3537265.330150581,127511.415171967
2011-03-26,149187.0438071515,817593.8355758649,2067972.7484723846,4425661.8730146745,3537733.802493579,127478.31387637109
2011-03-27,149127.4777333683,817651.0420462214,2068277.158658923,4426304.942744611,3538200.7547202036,127445.24332583933
2011-03-28,149068.0196164464,817708.0279305651,2068580.814701819,4426946.108268467,3538666.1868304526,127412.20352037168
2011-03-29,149008.66945638592,817764.7932288958,2068883.7166010728,4427585.369586245,3539130.0988243283,127379.1944599682
2011-03-30,148949.4272531868,817821.3379412136,2069185.8643566843,4428222.726697945,3539592.490701828,127346.21614462884
2011-03-31,148890.293006849,817877.6620675187,2069487.2579686532,4428858.179603567,3540053.362462954,127313.26857435361
2011-04-01,148831.26671737255,817933.7656078108,2069787.89743698,4429491.72830311,3540512.7141077053,127280.3517491425
2011-04-02,148772.34838475753,817989.6485620902,2070087.7827616644,4430123.372796576,3540970.5456360825,127247.46566899556
2011-04-03,148713.53800900385,818045.3109303566,2070386.9139427065,4430753.113083961,3541426.8570480845,127214.61033391273
2011-04-04,148654.8355901115,818100.7527126101,2070685.290980106,4431380.949165269,3541881.6483437116,127181.78574389403
2011-04-05,148596.2411280805,818155.9739088508,2070982.9138738634,4432006.881040499,3542334.9195229653,127148.99189893948
2011-04-06,148537.7546229109,818210.9745190786,2071279.7826239783,4432630.908709649,3542786.6705858437,127116.22879904906
2011-04-07,148479.37607460268,818265.7545432937,2071575.8972304512,4433253.032172722,3543236.901532348,127083.49644422278
2011-04-08,148421.10548315578,818320.3139814957,2071871.2576932814,4433873.251429714,3543685.6123624765,127050.7948344606
2011-04-09,148362.94284857027,818374.652833685,2072165.8640124698,4434491.566480632,3544132.8030762323,127018.12396976262
2011-04-10,148304.88817084607,818428.7710998614,2072459.716188015,4435107.977325467,3544578.4736736123,126985.4838501287
2011-04-11,148246.94144998328,818482.6687800251,2072752.8142199186,4435722.483964227,3545022.624154619,126952.87447555899
2011-04-12,148189.10268598178,818536.3458741757,2073045.1581081795,4436335.086396907,3545465.2545192493,126920.29584605336
2011-04-13,148131.37187884172,818589.8023823133,2073336.747852798,4436945.784623508,3545906.364767506,126887.74796161188
